Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,TotalSpend,TotalPurchases,TotalChildren,TotalCampaignsAccepted,EnrollmentYear,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow
2,0.07943249876054127,0,0,-0.6948434474609593,815,10,239,28,10,108,2,10,4,12,0.280721675077352,0,0,0,0,0,0,0,1.3587291305835858,1.0037938260733859,1.7101605184509407,-1.2643075685916398,-0.43893256174123346,-1.5009813526998232,False,False,False,True
2,0.6405657939083567,0,1,0.9631413797753642,225,162,387,106,36,29,1,5,10,8,-0.9557070815995214,0,0,0,0,0,0,0,-0.606971379365009,0.5633973770809396,1.1890663993821842,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,True,False,False,False
2,1.3670680421716621,0,0,0.9631413797753642,493,70,324,146,40,84,1,3,7,11,-1.7799929193841038,0,0,0,0,0,0,0,-1.71801949368378,0.9157145362748966,0.9285193398478059,-1.2643075685916398,-0.43893256174123346,-0.04049645076920169,False,True,False,False
2,-0.7949675194359962,0,0,0.7558932763708237,34,4,66,3,10,20,1,2,1,4,0.6928645939696432,0,0,0,0,0,0,0,-1.9744152123727272,-0.7793963239979151,-0.8953100768928424,-1.2643075685916398,-0.43893256174123346,-0.04049645076920169,True,False,False,False
2,0.43432174644934857,0,1,-0.004016436112491162,382,138,65,60,26,59,6,5,2,12,-0.13142124381493916,0,0,0,0,0,0,0,0.8459376932056916,0.2060945977097097,1.3193399291493733,0.0654157255621263,-0.43893256174123346,-1.5009813526998232,False,False,False,False
4,-0.5740084380133217,1,0,1.6539683911238323,127,1,56,0,1,31,3,4,2,3,0.6928645939696432,1,0,0,0,0,0,0,-1.034297577179921,-0.6481083259963935,-0.37421595782408573,0.0654157255621263,1.0347209038044092,-0.04049645076920169,False,False,True,False
2,0.3830293423474254,0,1,-1.4892945105116977,325,83,300,86,58,91,1,6,4,12,-0.9557070815995214,0,0,0,0,0,0,0,-0.8633670980539562,0.5600736302960909,1.058792869614995,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,True,False,False
2,-0.14166672584273962,0,2,1.5158029888541387,238,17,68,8,10,6,3,6,2,5,0.6928645939696432,0,1,0,0,0,0,0,0.41861149539077963,-0.4304029115888069,0.14687816124467087,1.3951390197158926,1.0347209038044092,-0.04049645076920169,True,False,False,False
3,1.7362518942823169,0,0,0.9976827303427876,1168,92,408,72,129,55,1,5,6,7,-1.7799929193841038,0,0,1,0,0,0,0,0.8459376932056916,2.190371428264354,0.5376987505462384,-1.2643075685916398,1.0347209038044092,1.4199884511614198,False,False,True,False
4,-0.36570895723875385,0,1,0.4450211212640131,284,0,55,0,6,52,4,6,2,5,1.1050075128619343,0,0,0,0,0,0,0,1.9569858075244626,-0.3473092419675906,0.27715169101186005,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,False,True,False
3,1.3648257512819606,0,0,-0.07309913724733798,1288,20,613,80,61,27,1,5,7,9,-1.3678500004918126,0,0,0,0,0,0,0,-0.5215061398020266,2.4645805380143675,0.9285193398478059,-1.2643075685916398,-0.43893256174123346,-0.04049645076920169,False,True,False,False
2,-0.7245222139845389,1,1,-1.3856704588094273,65,0,46,4,3,20,4,3,1,3,1.1050075128619343,0,0,0,0,0,0,0,0.6750072140797267,-0.7777344506054908,-0.5044894875912749,1.3951390197158926,-0.43893256174123346,-0.04049645076920169,True,False,False,False
2,-1.2079227582893668,1,0,0.9631413797753642,11,7,9,3,1,11,1,1,0,3,0.6928645939696432,0,0,0,0,0,0,0,-1.8034847332467623,-0.9372742962782261,-1.2861306661944099,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,True,False,False
2,0.9069312658474878,0,0,-0.8675502002980763,227,23,389,42,21,75,1,4,5,7,-1.3678500004918126,0,0,0,0,0,0,0,0.8459376932056916,0.28420264715365295,0.27715169101186005,-1.2643075685916398,-0.43893256174123346,-0.04049645076920169,False,False,True,False
3,1.318812073649543,0,0,-1.0402569531351933,1035,134,670,25,38,0,1,6,3,10,-0.9557070815995214,0,0,1,1,0,0,0,2.1279162866504273,2.153810213631019,0.6679722803134275,-1.2643075685916398,2.5083743693500518,1.4199884511614198,True,False,False,False
2,-0.9960729836061049,1,1,0.6177278741011302,27,1,12,2,0,10,2,2,0,3,0.6928645939696432,0,0,0,0,0,0,0,0.3331462558277972,-0.9206555623539828,-1.0255836066600315,1.3951390197158926,-0.43893256174123346,1.4199884511614198,False,False,False,False
3,1.0044242051559702,0,0,1.5848856899889854,982,73,351,56,14,175,1,2,4,6,-0.13142124381493916,1,0,0,0,0,0,0,-1.5470890145578151,1.7366799921325133,-0.2439424280568966,-1.2643075685916398,1.0347209038044092,1.4199884511614198,False,True,False,False
2,-0.43265068317505245,0,0,-0.038557786679914566,179,2,64,38,17,58,1,5,1,6,-0.13142124381493916,0,0,0,0,0,0,0,-1.8889499728097447,-0.4121223042721393,-0.2439424280568966,-1.2643075685916398,-0.43893256174123346,-0.04049645076920169,True,False,False,False
2,0.8665700298328597,0,0,0.8249759775056705,1379,33,216,0,33,66,1,2,4,9,0.280721675077352,0,1,1,0,0,0,0,1.3587291305835858,1.862982369956762,0.14687816124467087,-1.2643075685916398,2.5083743693500518,-1.5009813526998232,True,False,False,False
2,-1.2336156747338638,1,0,-0.48759534405641886,32,1,64,16,12,85,3,2,2,3,0.280721675077352,0,0,0,0,0,0,1,-1.5470890145578151,-0.6580795663509394,-0.6347630173584641,0.0654157255621263,-0.43893256174123346,-1.5009813526998232,True,False,False,False
2,-0.8909655981513442,1,0,0.9286000292079408,8,4,15,7,6,2,1,1,0,3,1.1050075128619343,0,0,0,0,0,0,0,-1.4616237749948329,-0.9372742962782261,-1.2861306661944099,0.0654157255621263,-0.43893256174123346,-1.5009813526998232,True,False,False,False
4,1.2103879662537655,0,0,-1.0057156025677698,881,38,319,16,25,12,1,4,5,10,-1.3678500004918126,0,0,0,0,0,0,0,0.9314029327686739,1.1384055708597562,0.6679722803134275,-1.2643075685916398,-0.43893256174123346,-0.04049645076920169,False,False,True,False
3,-0.07472499990644098,0,0,0.7904346269382472,141,15,153,67,31,35,1,4,4,6,-0.9557070815995214,0,0,0,0,0,0,0,-0.6924366189279914,-0.272524939308496,0.01660463147748173,-1.2643075685916398,-0.43893256174123346,1.4199884511614198,True,False,False,False
2,0.46183652424172816,0,0,-1.0057156025677698,1000,155,379,224,17,120,1,4,8,4,1.1050075128619343,0,0,0,0,0,0,0,0.41861149539077963,2.142177099884049,0.27715169101186005,-1.2643075685916398,-0.43893256174123346,-1.5009813526998232,False,True,False,False
4,-0.13073555775544451,1,1,0.686810575235977,206,10,67,30,27,71,6,4,1,8,0.280721675077352,0,0,0,0,0,0,0,0.7604724536427091,-0.3240430144736501,0.5376987505462384,1.3951390197158926,-0.43893256174123346,-0.04049645076920169,True,False,False,False
1,-0.19949914503962568,0,1,1.0667654314776345,162,61,83,97,57,61,4,4,3,8,-0.13142124381493916,0,0,0,0,0,0,0,-0.5215061398020266,-0.14123694130697428,0.5376987505462384,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,False,False,True
2,0.9682205501659971,0,1,0.5486451729662833,619,54,260,127,54,54,1,4,7,5,-1.7799929193841038,0,0,0,0,0,0,0,-0.008714702424132305,0.9339951435915641,0.27715169101186005,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,True,False,False
3,0.28035110535650815,1,1,0.09960761558977906,456,4,24,0,0,9,7,8,2,6,0.6928645939696432,0,1,0,0,0,0,0,-0.6924366189279914,-0.1877693962948554,1.058792869614995,1.3951390197158926,1.0347209038044092,1.4199884511614198,False,False,True,False
2,0.6242624705644849,1,1,0.5486451729662833,112,6,92,3,9,38,2,3,2,5,-0.5435641627072303,0,0,0,0,0,0,0,0.5895419745167444,-0.5749858967297232,-0.37421595782408573,1.3951390197158926,-0.43893256174123346,-0.04049645076920169,True,False,False,False
2,-1.0924447774697366,1,0,0.2723143684268961,11,3,22,2,2,6,2,2,0,3,0.280721675077352,0,0,0,0,0,0,0,-1.1197628167429032,-0.9306268027085288,-1.0255836066600315,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,True,False,False
3,-0.21491489490632393,0,1,0.7213519258034004,172,12,112,8,0,15,4,6,1,5,0.6928645939696432,0,0,0,0,0,0,0,1.5296596097095505,-0.476935366576688,0.14687816124467087,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,False,True,False
2,-0.32801044165564636,0,1,-1.696542613916238,78,0,11,0,0,7,1,2,1,3,-0.13142124381493916,0,0,0,0,0,0,0,0.16221577670183246,-0.8475331330873125,-1.0255836066600315,0.0654157255621263,-0.43893256174123346,1.4199884511614198,False,False,True,False
2,1.1692325855490349,0,0,-1.0402569531351933,464,151,292,65,60,30,1,8,3,4,-0.5435641627072303,0,0,1,0,0,0,1,0.16221577670183246,0.7578365639945857,0.14687816124467087,-1.2643075685916398,1.0347209038044092,1.4199884511614198,False,False,False,False
1,0.24732402912694557,0,1,0.030524914454932245,99,4,32,37,54,6,2,2,1,7,-1.3678500004918126,0,0,0,0,0,0,0,1.4441943701465683,-0.6215183517176043,-0.37421595782408573,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,False,True,False
3,-1.3551198123195671,1,0,0.6177278741011302,19,3,19,4,5,26,3,3,0,3,0.6928645939696432,0,0,0,0,0,0,0,-1.034297577179921,-0.8807706009357991,-0.7650365471256532,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,True,False,False
1,-1.244359985247017,1,0,-0.10764048781476138,1,9,8,11,3,22,3,3,0,3,1.1050075128619343,0,0,0,0,0,0,0,-0.6924366189279914,-0.9173318155691342,-0.7650365471256532,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,False,True,False
2,-0.38841215249698213,0,1,-0.41851264292157203,63,10,83,7,19,19,2,4,1,4,0.6928645939696432,0,0,0,0,0,0,0,-0.008714702424132305,-0.6730364268827583,-0.5044894875912749,0.0654157255621263,-0.43893256174123346,-1.5009813526998232,False,False,False,True
4,-0.43176310969787896,1,0,-0.3839712923541486,252,3,42,4,3,102,2,4,5,3,0.280721675077352,0,0,0,0,0,0,0,-1.2906932958688682,-0.33235238143577167,-0.11366889828970743,0.0654157255621263,-0.43893256174123346,-1.5009813526998232,False,True,False,False
4,1.504968931888308,0,0,-1.3856704588094273,1478,19,403,0,19,0,1,7,6,6,-0.9557070815995214,0,1,1,0,0,0,1,-1.1197628167429032,2.1820620613022323,0.6679722803134275,-1.2643075685916398,2.5083743693500518,-0.04049645076920169,True,False,False,False
2,0.09835182814239819,0,1,0.23777301785947266,198,18,252,32,108,54,2,4,6,8,-0.9557070815995214,0,0,0,0,0,0,0,-0.606971379365009,0.09308720702485557,0.6679722803134275,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,False,True,False
1,-1.273883481961421,1,0,1.6885097416912558,8,4,10,6,7,6,2,2,0,4,-0.13142124381493916,0,0,0,0,0,0,0,-1.8034847332467623,-0.9389361696706504,-0.8953100768928424,0.0654157255621263,-0.43893256174123346,1.4199884511614198,True,False,False,False
2,1.5727515169082447,0,0,0.6522692246685535,416,46,925,60,107,46,1,3,6,4,-1.7799929193841038,0,0,0,0,0,0,1,0.41861149539077963,1.6519244491188727,-0.11366889828970743,-1.2643075685916398,-0.43893256174123346,1.4199884511614198,False,False,False,True
2,-0.19165112692567024,1,0,0.7904346269382472,42,7,43,20,12,10,1,3,0,4,0.280721675077352,0,0,0,0,0,0,0,-0.9488323376169385,-0.7843819441751881,-0.8953100768928424,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,True,False,False,False
2,-1.5153501821461577,1,1,-0.07309913724733798,14,3,21,2,1,28,4,3,1,2,1.1050075128619343,1,0,0,0,0,0,1,0.07675053713885008,-0.8924037146827694,-0.6347630173584641,1.3951390197158926,1.0347209038044092,1.4199884511614198,True,False,False,False
3,-1.158218643567649,1,1,-0.5566780451912656,17,0,3,0,0,1,2,1,0,3,0.280721675077352,0,0,0,0,0,0,0,-0.35057566067606183,-0.9721736375191369,-1.1558571364272208,1.3951390197158926,-0.43893256174123346,1.4199884511614198,True,False,False,False
1,-0.5794740220569692,1,1,1.3085548854495983,15,4,10,3,4,18,2,1,1,3,-0.9557070815995214,0,0,0,0,0,0,0,0.504076734953762,-0.9173318155691342,-1.0255836066600315,1.3951390197158926,-0.43893256174123346,1.4199884511614198,False,True,False,False
2,-1.4237899708166775,1,0,-1.696542613916238,6,16,24,11,0,34,2,3,1,2,0.6928645939696432,1,0,0,0,0,0,1,-1.71801949368378,-0.8558425000494342,-0.8953100768928424,0.0654157255621263,1.0347209038044092,1.4199884511614198,False,True,False,False
4,0.3994728088719035,0,1,0.8249759775056705,458,0,24,6,4,34,2,6,2,8,0.280721675077352,0,0,0,0,0,0,0,-0.17964518155009707,-0.13292757434485267,0.4074252207790492,0.0654157255621263,-0.43893256174123346,1.4199884511614198,False,True,False,False
2,-1.379644868925678,0,0,0.859517328073094,30,3,47,19,21,42,1,3,2,2,1.1050075128619343,0,0,0,0,0,0,0,0.504076734953762,-0.7378494891873071,-0.8953100768928424,-1.2643075685916398,-0.43893256174123346,-0.04049645076920169,True,False,False,False
3,1.3895376654622131,0,0,-1.5583772116465444,179,28,520,111,123,47,1,3,8,13,-1.7799929193841038,0,0,0,0,0,0,1,1.7005900888355154,0.6680954008036721,1.3193399291493733,-1.2643075685916398,-0.43893256174123346,-0.04049645076920169,True,False,False,False
2,-0.39663388575922115,1,1,0.030524914454932245,90,17,97,15,6,15,6,4,1,5,1.1050075128619343,0,0,0,0,0,0,0,1.4441943701465683,-0.6082233645782097,0.14687816124467087,1.3951390197158926,-0.43893256174123346,-1.5009813526998232,False,False,True,False
4,0.1367510596285374,1,0,0.2723143684268961,308,85,137,102,45,118,2,6,2,11,-0.13142124381493916,0,0,0,0,0,0,0,-0.7779018584909737,0.31411636821729083,0.7982458100806167,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,True,False,False
2,1.305918901033759,0,0,-0.6603020968935359,557,129,761,29,185,111,1,5,6,7,-1.3678500004918126,0,0,1,0,0,0,0,-1.1197628167429032,1.9377666726158567,0.5376987505462384,-1.2643075685916398,1.0347209038044092,-0.04049645076920169,True,False,False,False
1,-1.7115039206015088,0,0,-0.7639261485958061,7,4,13,15,8,17,2,2,0,4,-0.13142124381493916,0,0,0,0,0,0,0,-0.09417994198711468,-0.900713081644891,-0.8953100768928424,-1.2643075685916398,-0.43893256174123346,-0.04049645076920169,True,False,False,False
2,1.673234177402996,0,1,0.4104797706965897,1492,38,287,50,57,33,1,5,10,4,0.280721675077352,0,1,1,1,1,0,1,0.8459376932056916,2.245213250214357,0.6679722803134275,0.0654157255621263,5.455681300441337,-0.04049645076920169,False,False,True,False
2,-0.8835380095792078,1,0,-1.5583772116465444,30,8,12,8,8,12,1,2,0,4,-0.13142124381493916,0,0,0,0,0,0,0,-0.7779018584909737,-0.8774468541509504,-1.0255836066600315,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,True,False,False,False
2,1.3915463843842375,0,0,0.8940586786405174,249,153,940,58,134,38,0,6,6,7,-1.3678500004918126,0,0,0,0,0,0,0,-0.9488323376169385,1.6053919941309915,0.5376987505462384,-1.2643075685916398,-0.43893256174123346,-0.04049645076920169,False,True,False,False
3,0.9130975657941671,0,1,-1.2820464071071571,465,25,132,136,0,37,2,8,3,13,-0.5435641627072303,0,0,0,0,0,0,0,-0.17964518155009707,0.31411636821729083,1.4496134589165623,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,False,True,False
1,0.49112644898845476,0,1,-1.2475050565397336,129,129,259,168,121,83,5,6,3,12,-0.5435641627072303,0,0,0,0,0,0,0,-0.09417994198711468,0.4703324671051774,1.4496134589165623,0.0654157255621263,-0.43893256174123346,1.4199884511614198,True,False,False,False
4,-0.14731916746052898,0,1,-1.3856704588094273,174,18,81,28,6,24,3,3,2,7,-0.9557070815995214,0,0,0,0,0,0,0,0.504076734953762,-0.45699288586759607,0.01660463147748173,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,False,False,False
4,0.009547766031509322,0,1,-0.038557786679914566,189,2,29,3,2,40,2,3,2,5,-0.5435641627072303,0,0,0,0,0,0,0,1.615124849272533,-0.5666765297676015,-0.37421595782408573,0.0654157255621263,-0.43893256174123346,1.4199884511614198,False,False,True,False
2,0.682608748090261,0,1,1.0667654314776345,747,10,161,65,40,42,4,4,2,9,1.1050075128619343,0,0,0,0,0,0,0,0.5895419745167444,0.7628221841718587,0.5376987505462384,0.0654157255621263,-0.43893256174123346,-1.5009813526998232,False,True,False,False
3,-1.0582965557953232,1,1,0.3759384201291663,6,0,2,2,0,1,1,1,0,2,-0.13142124381493916,0,0,0,0,0,0,0,1.5296596097095505,-0.9887923714433802,-1.416404195961599,1.3951390197158926,-0.43893256174123346,-0.04049645076920169,False,False,True,False
2,-0.19907871549780665,0,1,-0.21126453951703159,14,0,3,0,0,4,1,1,0,2,0.280721675077352,0,0,0,0,0,0,0,-0.8633670980539562,-0.9721736375191369,-1.416404195961599,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,True,False,False
2,-0.6424450245427547,1,1,-1.0402569531351933,12,0,4,0,0,1,1,1,0,2,0.6928645939696432,0,0,0,0,0,0,0,-0.09417994198711468,-0.9788211310888342,-1.416404195961599,1.3951390197158926,-0.43893256174123346,-1.5009813526998232,False,False,True,False
2,-0.3253010068305903,0,1,-0.7984674991632295,98,0,106,49,10,106,5,5,1,5,0.280721675077352,0,0,0,0,0,0,0,-0.43604090023904424,-0.3938416969554717,0.14687816124467087,0.0654157255621263,-0.43893256174123346,-1.5009813526998232,True,False,False,False
4,-0.6310934269136406,1,1,0.30685571899431946,32,0,5,0,0,1,2,1,0,3,0.6928645939696432,0,0,0,0,0,0,0,0.07675053713885008,-0.9439217898479234,-1.1558571364272208,1.3951390197158926,-0.43893256174123346,1.4199884511614198,True,False,False,False
1,-0.6240862678833231,1,0,-0.245805890084455,51,12,49,17,24,24,3,4,1,3,1.1050075128619343,0,0,0,0,0,0,0,-0.7779018584909737,-0.7129213883009422,-0.5044894875912749,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,True,False,False
4,0.5820793732019743,0,1,-0.7639261485958061,200,5,44,0,10,20,1,5,1,5,-0.13142124381493916,0,0,0,0,0,0,0,-0.09417994198711468,-0.543410302273661,-0.37421595782408573,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,False,True,False
3,-0.7004175869202471,1,0,0.23777301785947266,25,6,25,6,0,0,2,2,0,3,1.1050075128619343,0,0,0,0,0,0,0,-1.034297577179921,-0.9040368284297395,-1.0255836066600315,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,True,False,False,False
4,0.4691706840267937,0,1,-0.7639261485958061,1050,12,144,0,0,24,3,6,4,8,-0.13142124381493916,0,1,0,1,1,0,1,-0.6924366189279914,1.0370312939218722,0.7982458100806167,0.0654157255621263,3.9820278348956943,-0.04049645076920169,True,False,False,False
2,-0.031093756344331452,1,1,-1.351129108242004,117,0,22,13,0,30,3,4,1,3,0.6928645939696432,0,0,0,0,0,0,0,0.07675053713885008,-0.7046120213388205,-0.5044894875912749,1.3951390197158926,-0.43893256174123346,1.4199884511614198,True,False,False,False
2,-1.8075019993168568,1,1,-0.038557786679914566,9,4,17,10,2,7,4,3,0,3,1.1050075128619343,0,0,0,0,0,0,0,-0.09417994198711468,-0.9256411825312558,-0.6347630173584641,1.3951390197158926,-0.43893256174123346,-0.04049645076920169,True,False,False,False
4,-0.20930916768207003,1,1,-0.3494299417867252,56,0,11,0,0,8,2,2,0,4,-0.13142124381493916,0,0,0,0,0,0,0,0.24768101626481484,-0.8824324743282234,-0.8953100768928424,1.3951390197158926,-0.43893256174123346,-0.04049645076920169,False,False,True,False
3,0.12381117261921798,1,1,1.2394721843147514,145,13,46,17,2,4,6,4,2,4,0.6928645939696432,0,0,0,0,0,0,0,1.1023334118946386,-0.6298277186797259,0.14687816124467087,1.3951390197158926,-0.43893256174123346,-0.04049645076920169,False,False,True,False
4,-0.31511726903986237,1,1,0.5141038223988599,203,0,10,0,0,2,5,3,1,6,0.280721675077352,0,1,0,0,0,0,0,-0.43604090023904424,-0.6497701993888179,0.01660463147748173,1.3951390197158926,1.0347209038044092,-1.5009813526998232,True,False,False,False
2,-0.5261728990330217,0,1,0.686810575235977,270,3,27,39,6,99,7,7,1,5,1.1050075128619343,0,0,0,0,0,0,0,1.5296596097095505,-0.2692011925236473,0.6679722803134275,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,False,True,False
1,-0.19300584433819826,1,1,0.16869031672462587,9,0,16,6,6,10,1,1,0,3,1.1050075128619343,0,0,0,0,0,0,0,0.16221577670183246,-0.9289649293161044,-1.2861306661944099,1.3951390197158926,-0.43893256174123346,-0.04049645076920169,False,False,True,False
3,-1.1446247550488333,0,0,0.2723143684268961,37,12,23,8,11,52,1,2,1,3,0.6928645939696432,0,0,0,0,0,0,0,1.5296596097095505,-0.7694250836433693,-1.0255836066600315,-1.2643075685916398,-0.43893256174123346,-0.04049645076920169,True,False,False,False
2,-0.5839118894428369,1,0,0.5141038223988599,46,0,7,0,0,2,2,2,0,3,0.280721675077352,0,0,0,0,0,0,0,-1.2052280563058857,-0.9156699421767098,-1.0255836066600315,0.0654157255621263,-0.43893256174123346,1.4199884511614198,False,False,True,False
1,-1.1726533911701027,1,1,-1.351129108242004,31,1,13,7,2,9,4,2,1,4,-0.5435641627072303,0,0,0,0,0,0,0,-0.17964518155009707,-0.9023749550373152,-0.5044894875912749,1.3951390197158926,-0.43893256174123346,1.4199884511614198,False,False,True,False
2,1.3008737465319307,0,0,0.5486451729662833,1060,21,530,32,0,224,1,5,11,5,-0.9557070815995214,1,0,1,1,0,0,1,1.187798651457621,2.0956446448961676,0.9285193398478059,-1.2643075685916398,3.9820278348956943,-1.5009813526998232,False,False,False,True
3,0.45973437653263294,0,1,0.859517328073094,264,47,188,54,47,11,2,4,4,10,-1.3678500004918126,0,0,0,0,0,0,0,0.6750072140797267,0.008331664011214985,0.6679722803134275,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,True,False,False,False
2,0.0892425214029856,0,1,-1.5583772116465444,399,4,30,6,4,30,3,7,1,7,0.6928645939696432,0,1,0,0,0,0,0,1.187798651457621,-0.2210068641433419,0.4074252207790492,0.0654157255621263,1.0347209038044092,1.4199884511614198,False,False,True,False
2,-1.2954655317747985,0,0,1.5503443394215621,8,9,9,2,5,22,1,1,1,3,-0.5435641627072303,0,0,0,0,0,0,0,0.8459376932056916,-0.9156699421767098,-1.1558571364272208,-1.2643075685916398,-0.43893256174123346,-0.04049645076920169,False,False,True,False
4,-0.5731208645361481,1,0,-0.2803472406518784,19,0,35,6,4,17,2,2,1,2,0.6928645939696432,0,0,0,0,0,1,1,-1.2906932958688682,-0.8724612339736774,-1.0255836066600315,0.0654157255621263,-0.43893256174123346,-1.5009813526998232,False,True,False,False
3,1.8784037938106886,0,0,-0.8330088497306529,817,183,797,106,163,20,0,5,11,5,-1.3678500004918126,0,0,1,1,0,0,1,-0.5215061398020266,2.459594917837095,0.7982458100806167,-1.2643075685916398,2.5083743693500518,-1.5009813526998232,True,False,False,False
3,0.8375603914473457,0,0,1.5503443394215621,292,127,635,132,127,165,1,3,7,9,-1.7799929193841038,0,0,0,0,0,0,0,0.3331462558277972,1.449175895243105,0.6679722803134275,-1.2643075685916398,-0.43893256174123346,-0.04049645076920169,False,True,False,False
2,-0.8770447088777804,1,0,-1.3856704588094273,12,6,2,11,2,16,1,1,0,3,-0.5435641627072303,0,0,0,0,0,0,0,-0.6924366189279914,-0.9256411825312558,-1.2861306661944099,0.0654157255621263,-0.43893256174123346,1.4199884511614198,False,False,True,False
4,0.37466746590458,0,0,-0.07309913724733798,130,30,168,20,34,0,1,3,4,7,-1.7799929193841038,0,0,0,0,0,0,0,-0.2651104211130795,-0.3722373428539555,0.01660463147748173,-1.2643075685916398,-0.43893256174123346,-0.04049645076920169,True,False,False,False
3,-1.6113482608615057,1,0,-1.2820464071071571,6,4,16,3,10,30,3,3,1,2,0.6928645939696432,0,0,0,0,0,0,1,-0.5215061398020266,-0.8924037146827694,-0.7650365471256532,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,False,True,False
2,-1.3099937081643234,1,0,1.0667654314776345,16,12,18,7,1,13,1,2,0,3,0.6928645939696432,0,0,0,0,0,0,0,-0.008714702424132305,-0.895727461467618,-1.1558571364272208,0.0654157255621263,-0.43893256174123346,-1.5009813526998232,False,False,False,False
3,-0.4570355966005569,1,1,-1.0057156025677698,19,0,9,0,0,2,2,1,0,3,1.1050075128619343,0,0,0,0,0,0,0,-0.008714702424132305,-0.957216776987318,-1.1558571364272208,1.3951390197158926,-0.43893256174123346,-0.04049645076920169,True,False,False,False
1,-1.201896601523294,1,0,-0.3494299417867252,4,7,15,13,9,15,3,2,1,3,0.280721675077352,0,0,0,0,0,0,0,-0.7779018584909737,-0.9023749550373152,-0.7650365471256532,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,True,False,False,False
2,-0.9746310769733337,1,0,0.2723143684268961,31,3,31,2,8,4,3,3,0,4,1.1050075128619343,0,0,0,0,0,0,0,-1.034297577179921,-0.8757849807585261,-0.6347630173584641,0.0654157255621263,-0.43893256174123346,-1.5009813526998232,False,False,True,False
2,-1.0217191856570664,0,1,-0.7639261485958061,36,0,2,0,0,4,1,1,0,3,0.6928645939696432,0,0,0,0,0,0,0,0.6750072140797267,-0.9372742962782261,-1.2861306661944099,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,True,False,False
2,0.5070560571840429,0,1,1.1703894831799047,526,28,135,10,21,99,3,5,3,12,-0.13142124381493916,0,0,0,0,0,0,0,0.7604724536427091,0.35400132963547465,1.058792869614995,0.0654157255621263,-0.43893256174123346,-1.5009813526998232,False,False,True,False
2,0.978824717498544,0,0,1.032224080910211,400,32,519,71,75,54,1,3,4,9,-1.7799929193841038,0,0,0,0,0,0,0,1.187798651457621,0.9057432959203506,0.27715169101186005,-1.2643075685916398,-0.43893256174123346,-0.04049645076920169,False,True,False,False
4,0.44445876984654104,0,2,0.686810575235977,410,16,114,0,5,49,3,5,2,10,-0.13142124381493916,0,0,0,0,0,0,0,1.7860553283984977,-0.019920183659998543,0.6679722803134275,1.3951390197158926,-0.43893256174123346,-1.5009813526998232,True,False,False,False
3,-0.1090600791549961,1,1,0.9631413797753642,80,3,26,4,2,14,4,3,1,3,0.6928645939696432,0,0,0,0,0,0,0,0.24768101626481484,-0.7926913111373098,-0.5044894875912749,1.3951390197158926,-0.43893256174123346,-0.04049645076920169,False,False,True,False
3,-1.4044502118930016,1,0,-1.178422355404887,88,10,46,2,3,64,4,5,1,2,1.9292933506465166,0,0,0,0,0,0,1,-1.4616237749948329,-0.6530939461736665,-0.37421595782408573,0.0654157255621263,-0.43893256174123346,-1.5009813526998232,False,True,False,False
2,-0.44488985428134015,0,1,1.723051092258679,55,0,6,2,0,4,2,1,1,3,-0.13142124381493916,0,0,0,0,0,0,0,-0.35057566067606183,-0.895727461467618,-1.0255836066600315,0.0654157255621263,-0.43893256174123346,1.4199884511614198,False,False,False,True
